time,azimuth,elevation
2021-09-22T12:03:26.768943-06:00,151.957220,45.696864
2021-09-22T12:04:26.768943-06:00,152.292441,45.785168
2021-09-22T12:05:26.768943-06:00,152.628719,45.872489
2021-09-22T12:06:26.768943-06:00,152.966049,45.958821
2021-09-22T12:07:26.768943-06:00,153.304426,46.044158
2021-09-22T12:08:26.768943-06:00,153.643843,46.128493
2021-09-22T12:09:26.768943-06:00,153.984295,46.211821
2021-09-22T12:10:26.768943-06:00,154.325776,46.294136
2021-09-22T12:11:26.768943-06:00,154.668277,46.375431
2021-09-22T12:12:26.768943-06:00,155.011794,46.455701
2021-09-22T12:13:26.768943-06:00,155.356318,46.534940
2021-09-22T12:14:26.768943-06:00,155.701842,46.613142
2021-09-22T12:15:26.768943-06:00,156.048359,46.690301
2021-09-22T12:16:26.768943-06:00,156.395860,46.766412
2021-09-22T12:17:26.768943-06:00,156.744337,46.841467
2021-09-22T12:18:26.768943-06:00,157.093783,46.915463
2021-09-22T12:19:26.768943-06:00,157.444188,46.988393
2021-09-22T12:20:26.768943-06:00,157.795543,47.060251
2021-09-22T12:21:26.768943-06:00,158.147840,47.131032
2021-09-22T12:22:26.768943-06:00,158.501068,47.200730
2021-09-22T12:23:26.768943-06:00,158.855218,47.269340
2021-09-22T12:24:26.768943-06:00,159.210279,47.336856
2021-09-22T12:25:26.768943-06:00,159.566243,47.403274
2021-09-22T12:26:26.768943-06:00,159.923098,47.468587
2021-09-22T12:27:26.768943-06:00,160.280832,47.532790
2021-09-22T12:28:26.768943-06:00,160.639437,47.595878
2021-09-22T12:29:26.768943-06:00,160.998899,47.657846
2021-09-22T12:30:26.768943-06:00,161.359208,47.718690
2021-09-22T12:31:26.768943-06:00,161.720351,47.778402
2021-09-22T12:32:26.768943-06:00,162.082317,47.836980
2021-09-22T12:33:26.768943-06:00,162.445093,47.894418
2021-09-22T12:34:26.768943-06:00,162.808666,47.950710
2021-09-22T12:35:26.768943-06:00,163.173025,48.005853
2021-09-22T12:36:26.768943-06:00,163.538155,48.059841
2021-09-22T12:37:26.768943-06:00,163.904043,48.112671
2021-09-22T12:38:26.768943-06:00,164.270676,48.164337
2021-09-22T12:39:26.768943-06:00,164.638040,48.214834
2021-09-22T12:40:26.768943-06:00,165.006121,48.264160
2021-09-22T12:41:26.768943-06:00,165.374904,48.312308
2021-09-22T12:42:26.768943-06:00,165.744376,48.359276
2021-09-22T12:43:26.768943-06:00,166.114520,48.405058
2021-09-22T12:44:26.768943-06:00,166.485323,48.449652
2021-09-22T12:45:26.768943-06:00,166.856769,48.493052
2021-09-22T12:46:26.768943-06:00,167.228843,48.535255
2021-09-22T12:47:26.768943-06:00,167.601528,48.576258
2021-09-22T12:48:26.768943-06:00,167.974810,48.616056
2021-09-22T12:49:26.768943-06:00,168.348672,48.654646
2021-09-22T12:50:26.768943-06:00,168.723097,48.692024
2021-09-22T12:51:26.768943-06:00,169.098070,48.728188
2021-09-22T12:52:26.768943-06:00,169.473573,48.763133
2021-09-22T12:53:26.768943-06:00,169.849590,48.796857
2021-09-22T12:54:26.768943-06:00,170.226104,48.829356
2021-09-22T12:55:26.768943-06:00,170.603097,48.860627
2021-09-22T12:56:26.768943-06:00,170.980552,48.890669
2021-09-22T12:57:26.768943-06:00,171.358452,48.919477
2021-09-22T12:58:26.768943-06:00,171.736778,48.947049
2021-09-22T12:59:26.768943-06:00,172.115514,48.973382
2021-09-22T13:00:26.768943-06:00,172.494640,48.998475
2021-09-22T13:01:26.768943-06:00,172.874139,49.022324
2021-09-22T13:02:26.768943-06:00,173.253993,49.044928
2021-09-22T13:03:26.768943-06:00,173.634182,49.066284
2021-09-22T13:04:26.768943-06:00,174.014689,49.086390
2021-09-22T13:05:26.768943-06:00,174.395494,49.105245
2021-09-22T13:06:26.768943-06:00,174.776579,49.122846
2021-09-22T13:07:26.768943-06:00,175.157925,49.139192
2021-09-22T13:08:26.768943-06:00,175.539514,49.154282
2021-09-22T13:09:26.768943-06:00,175.921324,49.168113
2021-09-22T13:10:26.768943-06:00,176.303339,49.180685
2021-09-22T13:11:26.768943-06:00,176.685538,49.191997
2021-09-22T13:12:26.768943-06:00,177.067902,49.202047
2021-09-22T13:13:26.768943-06:00,177.450412,49.210834
2021-09-22T13:14:26.768943-06:00,177.833048,49.218358
2021-09-22T13:15:26.768943-06:00,178.215791,49.224617
2021-09-22T13:16:26.768943-06:00,178.598621,49.229612
2021-09-22T13:17:26.768943-06:00,178.981518,49.233341
2021-09-22T13:18:26.768943-06:00,179.364464,49.235805
2021-09-22T13:19:26.768943-06:00,179.747438,49.237003
2021-09-22T13:20:26.768943-06:00,180.130420,49.236934
2021-09-22T13:21:26.768943-06:00,180.513392,49.235600
2021-09-22T13:22:26.768943-06:00,180.896333,49.233000
2021-09-22T13:23:26.768943-06:00,181.279224,49.229134
2021-09-22T13:24:26.768943-06:00,181.662046,49.224003
2021-09-22T13:25:26.768943-06:00,182.044778,49.217607
2021-09-22T13:26:26.768943-06:00,182.427401,49.209947
2021-09-22T13:27:26.768943-06:00,182.809896,49.201023
2021-09-22T13:28:26.768943-06:00,183.192243,49.190837
2021-09-22T13:29:26.768943-06:00,183.574423,49.179389
2021-09-22T13:30:26.768943-06:00,183.956417,49.166680
2021-09-22T13:31:26.768943-06:00,184.338205,49.152712
2021-09-22T13:32:26.768943-06:00,184.719768,49.137486
2021-09-22T13:33:26.768943-06:00,185.101086,49.121004
2021-09-22T13:34:26.768943-06:00,185.482142,49.103266
2021-09-22T13:35:26.768943-06:00,185.862916,49.084275
2021-09-22T13:36:26.768943-06:00,186.243389,49.064033
2021-09-22T13:37:26.768943-06:00,186.623543,49.042541
2021-09-22T13:38:26.768943-06:00,187.003359,49.019801
2021-09-22T13:39:26.768943-06:00,187.382818,48.995816
2021-09-22T13:40:26.768943-06:00,187.761903,48.970587
2021-09-22T13:41:26.768943-06:00,188.140594,48.944118
2021-09-22T13:42:26.768943-06:00,188.518875,48.916410
2021-09-22T13:43:26.768943-06:00,188.896727,48.887466
2021-09-22T13:44:26.768943-06:00,189.274133,48.857289
2021-09-22T13:45:26.768943-06:00,189.651074,48.825882
2021-09-22T13:46:26.768943-06:00,190.027534,48.793247
2021-09-22T13:47:26.768943-06:00,190.403495,48.759387
2021-09-22T13:48:26.768943-06:00,190.778941,48.724307
2021-09-22T13:49:26.768943-06:00,191.153854,48.688008
2021-09-22T13:50:26.768943-06:00,191.528218,48.650494
2021-09-22T13:51:26.768943-06:00,191.902017,48.611769
2021-09-22T13:52:26.768943-06:00,192.275233,48.571835
2021-09-22T13:53:26.768943-06:00,192.647851,48.530698
2021-09-22T13:54:26.768943-06:00,193.019856,48.488359
2021-09-22T13:55:26.768943-06:00,193.391231,48.444824
2021-09-22T13:56:26.768943-06:00,193.761962,48.400096
2021-09-22T13:57:26.768943-06:00,194.132032,48.354178
2021-09-22T13:58:26.768943-06:00,194.501427,48.307076
2021-09-22T13:59:26.768943-06:00,194.870132,48.258793
2021-09-22T14:00:26.768943-06:00,195.238133,48.209333
2021-09-22T14:01:26.768943-06:00,195.605416,48.158701
2021-09-22T14:02:26.768943-06:00,195.971965,48.106900
2021-09-22T14:03:26.768943-06:00,196.337769,48.053937
2021-09-22T14:04:26.768943-06:00,196.702812,47.999814
2021-09-22T14:05:26.768943-06:00,197.067082,47.944537
2021-09-22T14:06:26.768943-06:00,197.430565,47.888110
2021-09-22T14:07:26.768943-06:00,197.793249,47.830539
2021-09-22T14:08:26.768943-06:00,198.155121,47.771827
2021-09-22T14:09:26.768943-06:00,198.516169,47.711980
2021-09-22T14:10:26.768943-06:00,198.876381,47.651003
2021-09-22T14:11:26.768943-06:00,199.235745,47.588901
2021-09-22T14:12:26.768943-06:00,199.594250,47.525679
2021-09-22T14:13:26.768943-06:00,199.951883,47.461343
2021-09-22T14:14:26.768943-06:00,200.308635,47.395896
2021-09-22T14:15:26.768943-06:00,200.664494,47.329346
2021-09-22T14:16:26.768943-06:00,201.019449,47.261696
2021-09-22T14:17:26.768943-06:00,201.373492,47.192953
2021-09-22T14:18:26.768943-06:00,201.726611,47.123121
2021-09-22T14:19:26.768943-06:00,202.078796,47.052207
2021-09-22T14:20:26.768943-06:00,202.430040,46.980216
2021-09-22T14:21:26.768943-06:00,202.780331,46.907153
2021-09-22T14:22:26.768943-06:00,203.129662,46.833025
2021-09-22T14:23:26.768943-06:00,203.478023,46.757836
2021-09-22T14:24:26.768943-06:00,203.825407,46.681593
